No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
64;800,246,860;EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.;SUPERSERVICIOS;Costa Pacífica;VALLE;YUMBO-VALLE;D3513- Distribución de energía electrica;SERVICIOS;1,728,898,000;316,594,000;6,120,084,000;3,043,749,000;3,076,335,000;1,601,862,000;209,791,000;4,914,137,000;1,982,789,000;2,931,348,000;NIIF PLENAS-GRUPO 1
65;800,149,695;DROGUERIAS Y FARMACIAS CRUZ VERDE SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados;COMERCIO;1,696,871,205;38,694,540;850,716,785;623,002,638;227,714,147;1,425,479,496;27,283,958;702,330,466;512,717,640;189,612,826;NIIF PLENAS-GRUPO 1
66;900,331,322;VERANO ENERGY (BARBADOS) LIMITED SUCURSAL;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;1,670,932,242;515,536,530;4,077,215,192;3,366,752,773;710,462,419;471,406,424;304,402,554;218,756,967;85,946,477;132,810,490;NIIF PLENAS-GRUPO 1
67;860,004,864;OCCIDENTAL ANDINA, LLC;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;1,662,646,597;480,249,810;4,343,852,223;1,288,932,990;3,054,919,233;1,591,207,292;489,774,040;3,737,389,144;1,262,691,441;2,474,697,703;NIIF PLENAS-GRUPO 1
68;900,882,422;Mercaderia SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;CHIA-CUNDINAMARCA;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;1,648,073,135;-215,778,445;446,010,649;597,543,383;-151,532,734;772,445,826;-163,960,626;298,129,948;322,831,537;-24,701,589;NIIF PLENAS-GRUPO 1
69;860,002,523;CEMEX COLOMBIA S.A.;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2394 - Fabricación de cemento, cal y yeso;MANUFACTURA;1,637,958,724;96,479,839;3,906,560,675;1,508,061,737;2,398,498,938;1,705,926,720;33,039,480;3,809,343,614;1,536,461,330;2,272,882,284;NIIF PLENAS-GRUPO 1
70;860,069,378;Cerro Matoso S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0723 - Extracción de minerales de níquel;MINERO-HIDROCARBUROS;1,610,892,208;203,021,315;2,221,297,988;940,027,872;1,281,270,116;1,257,121,334;203,048,722;2,311,504,467;811,935,351;1,499,569,116;NIIF PLENAS-GRUPO 1
71;830,113,598;ADMINEGOCIOS SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.;SERVICIOS;1,602,925,112;1,143,502,164;7,965,328,683;2,970,166,054;4,995,162,629;1,129,292,807;895,924,063;7,337,786,580;509,879,454;6,827,907,126;NIIF PLENAS-GRUPO 1
72;900,604,350;SAVIA SALUD EPS;SUPERSALUD;Antioquia;ANTIOQUIA;MEDELLIN;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,598,418,461.33;-38,523,516.17;330,978,430.81;1,041,741,298.57;-710,762,867.77;1,444,415,524.85;-395,000,106.14;311,670,526.57;983,909,878.17;-672,239,351.6;REGIMEN R 414 de 2014 - CGN
73;890,300,466;TECNOQUIMICAS S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;1,595,121,803;198,911,761;1,985,984,451;755,052,175;1,230,932,276;1,491,947,765;152,046,716;1,701,063,487;603,598,436;1,097,465,051;NIIF PLENAS-GRUPO 1
74;890,903,858;INDUSTRIA NACIONAL DE GASEOSAS S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1104 - Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas;MANUFACTURA;1,579,668,932;-107,684,363;1,954,039,927;931,705,669;1,022,334,258;1,611,009,220;-180,792,744;1,907,921,677;1,146,177,261;761,744,416;NIIF PLENAS-GRUPO 1
75;860,078,828;COLSANITAS MEDICINA PREPAGADA SA;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;Q8699- Otras actividades de atencion de la salud humana;SERVICIOS;1,579,236,925.75;196,237,866.11;823,440,325.51;498,608,959.15;324,831,366.37;1,351,629,972.61;117,864,929.25;663,977,724.04;362,979,868.46;300,997,855.58;NIIF PLENAS-GRUPO 1
76;900,780,510;AUTOMOTORES TOYOTA COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;1,560,110,009;93,592,401;322,815,419;199,433,421;123,381,998;1,144,461,059;67,689,597;264,502,757;154,148,831;110,353,926;NIIF PLENAS-GRUPO 1
77;890,301,884;COLOMBINA S A;SUPERFINANCIERA;Costa Pacífica;VALLE;ZARZAL - VALLE DEL CAUCA;C1082 - Elaboración de cacao, chocolate y productos de confitería;MANUFACTURA;1,559,202,000;127,610,000;1,516,027,000;1,082,537,000;433,490,000;1,508,517,000;33,213,000;1,344,264,000;1,006,939,000;337,325,000;NIIF PLENAS-GRUPO 1
78;860,002,130;NESTLE DE COLOMBIA S.A;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1089 - Elaboración de otros productos alimenticios n.c.p.;MANUFACTURA;1,511,982,000;123,310,000;915,967,000;753,518,000;162,449,000;1,533,248,000;110,896,000;896,588,000;742,905,000;153,683,000;NIIF PLENAS-GRUPO 1
79;860,002,426;EQUION ENERGIA LIMITED;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;1,502,004,024;375,890,373;1,114,419,784;675,086,728;439,333,056;1,191,655,875;240,995,258;1,280,473,359;1,043,457,726;237,015,633;NIIF PLENAS-GRUPO 1
80;804,002,105;COMPARTA;SUPERSALUD;Centro - Oriente;SANTANDER;BUCARAMANGA-SANTANDER;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,476,113,996.13;48,157,790.75;371,218,585.27;301,439,332.93;69,779,252.35;1,400,899,099.61;-19,111,222.21;248,531,183.86;227,030,463.18;21,500,720.68;NIIF PYMES-GRUPO 2
81;900,493,698;GEOPARK COLOMBIA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;1,471,116,175;576,522,405;1,514,251,026;550,558,013;963,693,013;771,241,601;199,586,991;856,752,517;419,686,658;437,065,859;NIIF PLENAS-GRUPO 1
82;899,999,115;EMPRESA DE TELECOMUNICACIONES DE BTA SA ESP;SUPERSERVICIOS;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6110 - Actividades de telecomunicaciones alámbricas;SERVICIOS;1,466,110,544;736,917;3,972,582,561;2,073,669,414;1,898,913,147;1,458,716,439;-149,978,232;4,115,070,525;2,257,847,756;1,857,222,769;NIIF PLENAS-GRUPO 1
83;860,072,134;HOCOL S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0610 - Extracción de petróleo crudo;MINERO-HIDROCARBUROS;1,430,128,312;217,122,982;2,336,468,064;886,880,793;1,449,587,271;1,183,554,218;-62,434,645;2,278,908,076;805,042,349;1,473,865,727;NIIF PLENAS-GRUPO 1
84;890,900,266;GRUPO ARGOS S.A.;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;K6613 - Otras actividades relacionadas con el mercado de valores;MANUFACTURA;1,422,372,000;811,676,000;17,946,404,000;1,970,468,000;15,975,936,000;1,196,182,000;452,841,000;17,523,550,000;1,978,407,000;15,545,143,000;NIIF PLENAS-GRUPO 1
479;891,300,959;Sucroal S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;PALMIRA-VALLE;C2029 - Fabricación de otros productos químicos n.c.p.;MANUFACTURA;282,476,024;1,528,777;307,509,608;152,990,184;154,519,424;269,592,756;-10,955,728;294,305,782;142,175,367;152,130,415;NIIF PLENAS-GRUPO 1
85;860,001,307;DISTRIBUIDORA NISSAN S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;1,417,995,463;43,132,087;727,617,308;395,842,968;331,774,340;1,339,497,282;48,304,853;725,694,156;423,953,437;301,740,719;NIIF PLENAS-GRUPO 1
86;890,900,291;Solla S. A.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C1090 - Elaboración de alimentos preparados para animales;MANUFACTURA;1,408,989,391;14,465,450;704,201,926;479,495,671;224,706,255;1,418,609,171;23,459,920;623,415,133;403,811,805;219,603,328;NIIF PLENAS-GRUPO 1
87;900,491,889;MASSER S.A.S.;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;G4731 - Comercio al por menor de combustible para automotores;COMERCIO;1,404,594,686;-4,010,379;46,585,831;39,816,279;6,769,552;1,256,790,774;-8,621,811;45,748,882;43,518,951;2,229,931;NIIF PLENAS-GRUPO 1
88;900,477,347;VITOL COLOMBIA C.I S A S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos;COMERCIO;1,382,039,268;1,536,620;435,725,813;374,097,047;61,628,766;700,552,371;-7,555,702;288,141,523;231,694,266;56,447,257;NIIF PLENAS-GRUPO 1
89;860,002,518;UNILEVER ANDINA COLOMBIA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;COMERCIO;1,359,812,224;196,016,990;760,764,260;367,248,616;393,515,644;1,117,275,943;63,612,230;585,266,620;336,926,014;248,340,606;NIIF PLENAS-GRUPO 1
90;806,008,394;MUTUAL SER;SUPERSALUD;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,359,780,267.12;25,163,861.84;308,713,903.06;197,774,735.27;110,939,167.79;1,133,107,734.12;28,711,131.24;236,141,125.54;150,490,932.2;85,650,193.34;NIIF PLENAS-GRUPO 1
91;860,026,895;ITALCOL SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1090 - Elaboración de alimentos preparados para animales;MANUFACTURA;1,331,777,847;20,795,546;475,441,512;297,967,654;177,473,858;1,224,638,022;28,567,743;396,794,365;227,167,495;169,626,870;NIIF PLENAS-GRUPO 1
92;860,007,277;MEXICHEM RESINAS COLOMBIA SAS;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;C2013 - Fabricación de plásticos en formas primarias;MANUFACTURA;1,324,574,000;66,920,205;837,784,739;410,711,349;427,073,390;1,276,199,715;49,708,431;835,271,215;447,379,079;387,892,136;NIIF PLENAS-GRUPO 1
93;900,059,238;MAKRO SUPERMAYORISTA S.A.S.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4690 - Comercio al por mayor no especializado;COMERCIO;1,308,412,350;-25,428,023;1,021,804,609;333,084,362;688,720,247;1,126,429,381;15,089,908;992,981,422;295,661,122;697,320,300;NIIF PLENAS-GRUPO 1
94;900,935,126;ASMET S.A.S.;SUPERSALUD;Costa Pacífica;CAUCA;POPAYAN;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,274,111,643.28;-66,134,973.95;317,631,398.69;1,016,799,737.88;-699,168,339.19;1,502,626,707.94;-179,452,603.72;255,750,077.19;870,314,274.74;-614,564,197.56;NIIF PYMES-GRUPO 2
95;890,902,070;C.I J. GUTIERREZ Y CIA S.A;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;G4669 - Comercio al por mayor de otros productos n.c.p.;COMERCIO;1,262,362,005;14,992,393;166,838,285;79,551,219;87,287,066;1,210,836,590;20,925,992;155,109,125;65,770,679;89,338,446;NIIF PLENAS-GRUPO 1
96;890,900,161;PRODUCTOS FAMILIA S A;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;C1709 - Fabricación de otros artículos de papel y cartón;MANUFACTURA;1,258,799,000;198,862,000;2,119,425,000;457,440,000;1,661,985,000;1,251,426,000;231,976,000;2,023,646,000;456,729,000;1,566,917,000;NIIF PLENAS-GRUPO 1
97;890,300,546;COLGATE PALMOLIVE COMPAÑIA;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador";MANUFACTURA;1,233,075,516;118,211,393;564,593,961;331,746,217;232,847,744;1,273,795,936;120,456,070;610,794,124;380,195,820;230,598,304;NIIF PLENAS-GRUPO 1
98;860,004,828;ALIMENTOS FINCA S.A.S.;SUPERSOCIEDADES;Antioquia;ANTIOQUIA;ENVIGADO-ANTIOQUIA;C1090 - Elaboración de alimentos preparados para animales;MANUFACTURA;1,224,253,909;19,581,649;665,180,550;353,825,192;311,355,358;993,199,843;55,075,176;474,492,353;155,252,898;319,239,455;NIIF PLENAS-GRUPO 1
99;900,298,372;CAPITAL SALUD EPSS S.A.S;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,215,739,207.67;106,981,896.75;373,002,996.75;579,680,010.54;-206,677,013.79;1,083,450,022.75;24,852,695.47;225,737,423.46;694,646,925.62;-468,909,502.16;REGIMEN R 414 de 2014 - CGN
100;830,065,063;LG ELECTRONICS COLOMBIA LTDA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4644 - Comercio al por mayor de aparatos y equipo de uso doméstico;COMERCIO;1,209,218,872;867,366;478,249,418;451,921,084;26,328,334;1,162,663,773;2,067,288;406,022,904;380,561,936;25,460,968;NIIF PLENAS-GRUPO 1
101;811,012,271;GRUPO DE INVERSIONES SURAMERICANA S.A.;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;K6613 - Otras actividades relacionadas con el mercado de valores;SERVICIOS;1,203,554,000;648,593,000;28,773,968,000;5,698,577,000;23,075,391,000;1,161,273,000;755,085,000;27,762,302,000;4,987,182,000;22,775,120,000;NIIF PLENAS-GRUPO 1
102;890,105,526;PROMIGAS S.A. E.S.P.;SUPERSERVICIOS;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;H4930 - Transporte por tuberías;SERVICIOS;1,197,517,403;725,408,577;6,355,840,963;3,142,965,539;3,212,875,424;1,012,152,725;648,857,900;5,931,535,343;2,969,089,116;2,962,446,227;NIIF PLENAS-GRUPO 1
103;900,319,753;PRICESMART COLOMBIA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;1,192,605,431;21,007,143;587,433,197;173,212,976;414,220,221;1,082,860,183;12,578,951;553,978,283;160,672,549;393,305,734;NIIF PLENAS-GRUPO 1
104;900,703,240;MAZDA DE COLOMBIA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4511 - Comercio de vehículos automotores nuevos;COMERCIO;1,183,622,578;33,393,981;275,777,320;132,029,154;143,748,166;1,043,096,057;34,127,108;304,486,890;194,132,705;110,354,185;NIIF PLENAS-GRUPO 1
105;890,300,406;CARTON DE COLOMBIA S A;SUPERFINANCIERA;Costa Pacífica;VALLE;YUMBO-VALLE;"C1701 - Fabricación de pulpas (pastas) celulósicas; papel y cartón";MANUFACTURA;1,178,610,000;119,172,000;2,405,139,000;911,439,000;1,493,700,000;1,087,639,000;62,225,000;2,396,165,000;993,651,000;1,402,514,000;NIIF PLENAS-GRUPO 1
106;860,006,333;Yara Colombia S.A.;SUPERSOCIEDADES;Costa Atlántica;BOLIVAR;CARTAGENA-BOLIVAR;C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados;MANUFACTURA;1,161,168,795;-74,763,640;1,274,077,766;804,008,825;470,068,941;1,063,709,951;-59,139,581;1,095,931,619;753,884,203;342,047,416;NIIF PLENAS-GRUPO 1
107;900,377,365;OLEODUCTO BICENTENARIO DE COLOMBIA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H4930 - Transporte por tuberías;SERVICIOS;1,160,794,161;495,105,595;3,464,897,569;2,221,209,288;1,243,688,281;1,107,879,223;443,932,707;3,093,677,209;1,976,017,943;1,117,659,266;NIIF PLENAS-GRUPO 1
108;800,018,359;BEL STAR S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TOCANCIPA-CUNDINAMARCA;"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador";MANUFACTURA;1,154,287,159;39,276,290;744,576,371;451,081,609;293,494,762;1,105,933,554;26,806,440;642,599,975;404,540,767;238,059,208;NIIF PLENAS-GRUPO 1
109;900,136,638;CERVECERIA DEL VALLE S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;C1103 - Producción de malta, elaboración de cervezas y otras bebidas malteadas;MANUFACTURA;1,140,508,850;584,909,125;1,266,878,855;366,634,824;900,244,031;1,035,788,264;496,720,549;1,174,559,483;363,883,951;810,675,532;NIIF PLENAS-GRUPO 1
110;890,201,881;AVIDESA MAC POLLO S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;A0145 - Cría de aves de corral;AGROPECUARIO;1,135,184,454;16,081,676;502,926,543;217,794,762;285,131,781;1,044,196,988;7,761,182;421,497,154;179,028,478;242,468,676;NIIF PYMES-GRUPO 2
111;860,001,942;BAYER S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico;MANUFACTURA;1,130,479,246;49,261,261;711,879,792;221,429,206;490,450,586;1,225,347,080;61,013,633;769,410,993;325,219,896;444,191,097;NIIF PLENAS-GRUPO 1
112;830,025,448;GRUPO BOLIVAR S. A.;SUPERFINANCIERA;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;K6492 - Actividades financieras de fondos de empleados y otras formas asociativas del sector solidario;SERVICIOS;1,129,625,000;1,115,826,000;9,834,450,000;627,574,000;9,206,876,000;1,143,006,000;1,118,135,000;8,998,584,000;624,195,000;8,374,389,000;NIIF PLENAS-GRUPO 1
113;830,074,184;SALUDVIDA S.A. EPS;SUPERSALUD;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,127,300,085.85;-83,030,506.57;362,197,265.31;1,092,590,285.67;-730,393,020.36;1,129,370,480.99;-727,147,696.68;251,590,400.49;930,267,205.1;-678,676,804.61;NIIF PYMES-GRUPO 2
114;890,300,346;ALMACENES  LA  14 S.A.;SUPERSOCIEDADES;Costa Pacífica;VALLE;CALI-VALLE;G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco;COMERCIO;1,126,956,000;-342,142,000;1,405,988,000;1,009,277,000;396,711,000;1,499,306,000;16,199,000;1,945,256,000;1,194,727,000;750,529,000;NIIF PLENAS-GRUPO 1
115;891,100,445;ORF S.A.;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1051 - Elaboración de productos de molinería;MANUFACTURA;1,111,206,995;28,287,092;941,955,188;453,612,582;488,342,606;1,241,637,439;17,541,766;917,788,783;453,524,387;464,264,396;NIIF PLENAS-GRUPO 1
116;890,101,815;JOHNSON & JOHNSON DE COLOMBIA S.A;SUPERSOCIEDADES;Costa Pacífica;VALLE;YUMBO-VALLE;C2013 - Fabricación de plásticos en formas primarias;MANUFACTURA;1,106,913,040;-23,011,630;1,067,928,691;582,633,910;485,294,781;988,869,251;9,541,308;965,838,215;457,745,217;508,092,998;NIIF PLENAS-GRUPO 1
117;805,006,014;Directv Colombia Ltda;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;J6130 - Actividades de telecomunicación satelital;SERVICIOS;1,104,407,076;-3,278,907;677,758,922;286,652,117;391,106,805;1,054,077,361;-47,424,105;636,393,587;242,007,875;394,385,712;NIIF PLENAS-GRUPO 1
118;860,002,536;COMPAÑIA COLOMBIANA DE CERAMICA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C2393 - Fabricación de otros productos de cerámica y porcelana;MANUFACTURA;1,089,989,818;-49,112,177;1,299,152,494;805,578,156;493,574,338;1,079,245,933;4,605,813;1,255,595,907;733,020,154;522,575,753;NIIF PLENAS-GRUPO 1
119;860,031,606;DIANA CORPORACION SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1051 - Elaboración de productos de molinería;MANUFACTURA;1,080,545,366;699,688;655,847,052;520,519,793;135,327,259;1,047,228,034;-6,994,401;602,001,936;480,420,284;121,581,652;NIIF PLENAS-GRUPO 1
120;900,553,170;EMBOTELLADORA DE LA SABANA SAS;SUPERSOCIEDADES;Bogotá - Cundinamarca;CUNDINAMARCA;TOCANCIPA-CUNDINAMARCA;C1104 - Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas;MANUFACTURA;1,079,163,139;35,845,458;1,037,621,453;557,622,762;479,998,691;1,054,589,319;110,060,481;843,677,523;403,028,734;440,648,789;NIIF PLENAS-GRUPO 1
121;860,002,175;SCHLUMBERGER SURENCO SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural;MINERO-HIDROCARBUROS;1,074,182,339;3,837,387;1,284,798,240;192,077,181;1,092,721,059;888,164,025;73,495,231;1,228,171,935;142,551,035;1,085,620,900;NIIF PLENAS-GRUPO 1
122;800,167,643;GASES DE OCCIDENTE S. A. EMPRESA DE SERVICIOS PUBLICOS;SUPERSERVICIOS;Costa Pacífica;VALLE;CALI-VALLE;"D3520 - Producción de gas; distribución de combustibles gaseosos por tuberías";SERVICIOS;1,053,071,448;84,228,409;1,081,274,949;826,054,351;255,220,598;1,007,184,202;71,144,022;1,026,161,033;777,911,225;248,249,808;NIIF PLENAS-GRUPO 1
123;900,806,600;RELIANZ MINING SOLUTIONS SAS;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;SOLEDAD-ATLANTICO;C3314 - Mantenimiento y reparación especializado de equipo eléctrico;MANUFACTURA;1,021,795,962;24,899,779;876,124,137;613,248,315;262,875,822;830,266,800;13,402,946;789,802,993;565,187,974;224,615,019;NIIF PLENAS-GRUPO 1
124;805,001,157;SERVICIO OCCIDENTAL DE SALUD EPS SOS S.A.;SUPERSALUD;Costa Pacífica;VALLE;CALI-VALLE;O8430- Actividades de planes de seguridad social de afiliacion obligatoria;SERVICIOS;1,021,255,521.99;-61,840,754.7;263,035,664.1;670,770,930.21;-407,735,266.1;1,021,684,366.67;-418,114,236.44;170,620,949.37;518,990,895.97;-348,369,946.6;NIIF PYMES-GRUPO 2
125;890,920,304;PepsiCo Alimentos Colombia Ltda;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;C1089 - Elaboración de otros productos alimenticios n.c.p.;MANUFACTURA;1,007,519,999;34,058,482;394,624,302;202,161,189;192,463,113;937,298,880;26,625,436;404,733,768;230,550,396;174,183,372;NIIF PLENAS-GRUPO 1
126;900,736,182;APPLE COLOMBIA S.A.S;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática;COMERCIO;1,006,141,878;-4,623,412;349,329,469;308,221,202;41,108,267;890,107,978;17,929,749;347,863,848;302,132,169;45,731,679;NIIF PLENAS-GRUPO 1
127;900,203,441;OLEODUCTO DE LOS LLANOS ORIENTALES SA;SUPERSOCIEDADES;Bogotá - Cundinamarca;BOGOTA D.C.;BOGOTA-D.C.-BOGOTA D.C.;H4930 - Transporte por tuberías;SERVICIOS;1,001,508,387;416,343,843;1,887,060,072;803,597,036;1,083,463,036;950,851,434;355,437,392;1,784,161,005;673,637,180;1,110,523,825;NIIF PLENAS-GRUPO 1
128;860,020,439;MONOMEROS COLOMBO VENEZOLANOS S.A.;SUPERSOCIEDADES;Costa Atlántica;ATLANTICO;BARRANQUILLA-ATLANTICO;C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados;MANUFACTURA;988,701,508;-66,696,231;1,274,523,084;788,010,065;486,513,019;1,099,311,179;24,245,520;1,173,227,952;562,449,006;610,778,946;NIIF PLENAS-GRUPO 1
129;890,900,050;GRUPO NUTRESA S.A;SUPERFINANCIERA;Antioquia;ANTIOQUIA;MEDELLIN-ANTIOQUIA;K6613 - Otras actividades relacionadas con el mercado de valores;MANUFACTURA;976,596,000;510,161,000;8,483,353,000;85,763,000;8,397,590,000;818,321,000;430,279,000;9,106,860,000;96,209,000;9,010,651,000;NIIF PLENAS-GRUPO 1
